road,LRPName,length,chainage_y,lon_y,lat_y,type_y,name_y,condition
N1,LRP365d,0.13900000000001,360.601,92.0656389,21.5233049,Bridge,Bridge end,
N1,LRP365e,0.16199999999997772,360.74,92.0658611,21.5220827,Culvert,Box culvert,
N1,LRP366,0.5550000000000068,360.902,92.0661667,21.520666,KmPost,"Cox,s Bazar 29 km",
N1,LRP366a,0.42399999999997817,361.457,92.068166,21.5161111,Culvert,Box culvert,
N1,LRP366b,0.027000000000043656,361.881,92.0698604,21.5126944,Culvert,Box culvert,
N1,LRP367,0.5120000000000005,361.908,92.0699438,21.5125556,KmPost,Cox.s Bazar 28 km,
N1,LRP367a,9.2,362.42,92.0717493,21.5083889,Culvert,Box culvert,A
N1,LRP367b,0.2839999999999918,362.624,92.072916,21.5069722,Culvert,Box culvert,
N1,LRP368,0.9110000000000014,362.908,92.0745549,21.505,KmPost,Cox's Bazar 27km,
N1,LRP368a,1.5,363.819,92.0765549,21.4974719,Culvert,Box culvert,A
N1,LRP369,0.04800000000000182,363.908,92.0769438,21.4968608,KmPost,Cox's Bazar 26km,
N1,LRP369a,3.0,363.956,92.077166,21.4964441,Culvert,Box culvert,A
N1,LRP370,0.98599999999999,364.861,92.0818049,21.4901941,KmPost,"Cox,s Bazar 25 km",
N1,LRP371,0.2740000000000009,365.847,92.0898052,21.4870274,KmPost,"Cox,s Bazar 24 km",
N1,LRP371a,8.2,366.121,92.091333,21.4851386,Culvert,Box culvert,A
N1,LRP372,0.35799999999994725,366.821,92.0938886,21.4793604,KmPost,Cox.s Bazar 23 km,
N1,LRP372a,12.4,367.179,92.0957497,21.4767771,Culvert,Box culvert,A
N1,LRP372b,0.5220000000000482,367.429,92.0971663,21.4750549,Culvert,Box culvert,
N1,LRP373,0.020999999999958163,367.951,92.0997497,21.4713604,KmPost,"Cox,s Bazar 22 km",
N1,LRP373a,2.0,367.972,92.0998886,21.4712216,Bridge,Bridge start,A
N1,LRP373b,6.8,368.031,92.1002222,21.4708049,Bridge,Bridge end,A
N1,LRP373c,0.36700000000001864,368.565,92.1025,21.4667216,Culvert,Box culvert,
N1,LRP374,0.9689999999999941,368.932,92.1029167,21.4635833,KmPost,"Cox,s Bazar 21 km",
N1,LRP375,0.37999999999999545,369.901,92.1038056,21.4564722,KmPost,"Cox,s Bazar 20 km",
N1,LRP375a,13.0,370.281,92.10075,21.4545,Culvert,Box culvert,A
N1,LRP375b,0.22200000000003683,370.703,92.0994441,21.4512778,Culvert,Box culvert,
N1,LRP376,0.05700000000001637,370.925,92.0994997,21.4496108,KmPost,"Cox,s Bazar 19 km",
N1,LRP376a,9.2,370.982,92.0995274,21.4494719,"SideRoad,Left","Z1001, Road to Naikkongchhari",A
N1,LRP376b,0.22399999999998954,371.58,92.1014167,21.443833,Culvert,Box culvert,
N1,LRP376c,0.05600000000004002,371.804,92.1008611,21.4421663,Bridge,Bridge start,
N1,LRP376d,0.06200000000001182,371.86,92.1006667,21.4417497,Bridge,Bridge end,
N1,LRP377,0.46699999999998454,371.922,92.1003611,21.4413608,KmPost,"Cox,s Bazar 18 km",
N1,LRP377a,148.5,372.389,92.0984997,21.4375552,Culvert,Box culvert,A
N1,LRP377b,0.1490000000000009,372.733,92.0973886,21.434583,Culvert,Box culvert,
N1,LRP378,0.28499999999996817,372.882,92.0969997,21.4334441,KmPost,"Cox,s Bazar 17 km",
N1,LRP378a,4.5,373.167,92.0961941,21.4310271,Culvert,Box culvert,C
N1,LRP378b,11.3,373.396,92.0954997,21.4290271,Culvert,Box culvert,C
N1,LRP378c,0.11299999999999955,373.475,92.0951941,21.4284993,"SideRoad,Left",Ramu old Section (N109),
N1,LRP378d,0.2839999999999918,373.588,92.0941663,21.4283604,Culvert,Box culvert,
N1,LRP379,0.19099999999997408,373.872,92.0914719,21.4281104,KmPost,"Cox,s Bazar 16 km",
N1,LRP379a,2.4,374.063,92.0896108,21.427916,Bridge,Bridge start,C
N1,LRP379b,7.2,374.088,92.0893886,21.4278882,Bridge,Bridge end,B
N1,LRP379c,8.1,374.649,92.084083,21.4271104,Culvert,Box culvert,C
N1,LRP380,0.17599999999998772,374.856,92.0821104,21.4269716,KmPost,"Cox,s Bazar 15 km",
N1,LRP380a,10.9,375.032,92.0804716,21.4267771,Culvert,Box culvert,A
N1,LRP380b,0.40399999999999636,375.416,92.0767771,21.4264716,Culvert,Box culvert,
N1,LRP381,0.2610000000000241,375.82,92.0730827,21.4267216,KmPost,"Cox,s Bazar 14 km",
N1,LRP381a,2.2,376.081,92.0707216,21.427416,Culvert,Box culvert,B
N1,LRP382,0.13100000000002865,376.82,92.0643611,21.4276938,KmPost,Cox's Bazar 13km,
N1,LRP382a,3.0,376.951,92.0632778,21.4270827,Culvert,Box culvert,A
N1,LRP382b,2.8,377.214,92.0608333,21.4273327,Culvert,Box culvert,A
N1,LRP382c,10.0,377.551,92.0576667,21.4278882,Culvert,Box culvert,D
N1,LRP382d,0.028999999999996362,377.789,92.0554167,21.4280549,Culvert,Box culvert,
N1,LRP383,0.23200000000002774,377.818,92.0551389,21.4280827,KmPost,"Cox,s Bazar 12 km",
N1,LRP383a,1.6,378.05,92.0529444,21.4280549,Culvert,Box culvert,A
N1,LRP383b,3.6,378.513,92.0484441,21.4274993,Bridge,Bridge start,A
N1,LRP383c,8.0,378.531,92.0483886,21.4275271,Bridge,Bridge end,C
N1,LRP384,0.23399999999998045,378.803,92.0461941,21.4287771,KmPost,"Cox,s Bazar 11 km",
N1,LRP384a,8.3,379.037,92.044083,21.4295549,Culvert,Box culvert,A
N1,LRP384b,22.0,379.537,92.0392774,21.4298049,Culvert,Box culvert,C
N1,LRP385,0.22399999999998954,379.791,92.0368608,21.4296938,KmPost,"Cox,s Bazar 10 km",
N1,LRP385a,2.7,380.015,92.0348608,21.4289716,Culvert,Box culvert,C
N1,LRP385b,2.7,380.377,92.0316104,21.4294438,Bridge,Bridge start,B
N1,LRP385c,2.9,380.518,92.0304716,21.4300827,Bridge,Bridge end,C
N1,LRP385d,1.8,380.651,92.0293049,21.430416,Culvert,Box culvert,C
N1,LRP386,0.04599999999999227,380.757,92.0283604,21.430166,KmPost,"Cox,s Bazar 9 km",
N1,LRP386a,0.8,380.803,92.0279716,21.4298882,Culvert,Box culvert,A
N1,LRP386b,1.5,381.416,92.0235827,21.4262493,Culvert,Box culvert,B
N1,LRP386c,1.5,381.481,92.023166,21.4258604,"SideRoad,Right","N110,Link road-Cox' Bazar, (Labonir more)",A
N1,LRP387,0.5819999999999936,381.494,92.0232493,21.4258049,KmPost,Teknaf 79 km,
N1,LRP387a,1.3,382.076,92.0274438,21.4225549,Culvert,Box culvert,A
N1,LRP387b,1.3,382.147,92.0278604,21.4220827,Culvert,Box culvert,A
N1,LRP388,0.2659999999999627,382.473,92.0302493,21.4199716,KmPost,"Teknaf 78 km,Uttia 24 km",
N1,LRP388a,1.3,382.739,92.032416,21.4191104,Culvert,Box culvert,A
N1,LRP388b,1.3,383.188,92.0353052,21.4165,Culvert,Box culvert,B
N1,LRP388c,7.1,383.37,92.0367219,21.4156389,Culvert,Box culvert,C
N1,LRP389,0.23500000000001364,383.505,92.037833,21.4150556,KmPost,"Teknaf 77 km,Uthia 23 km",
N1,LRP389a,2.5,383.74,92.0393886,21.4135833,Culvert,Box culvert,A
N1,LRP389b,1.3,384.107,92.039583,21.4120556,Culvert,Box culvert,A
N1,LRP389c,2.2,384.279,92.0438052,21.4115,Bridge,Bridge start,C
N1,LRP389d,4.0,384.327,92.0441108,21.4111667,Bridge,Bridge end,A
N1,LRP389e,0.05700000000001637,384.49,92.0453052,21.4103056,Culvert,Box culvert,
N1,LRP390,0.242999999999995,384.547,92.0458052,21.4101111,KmPost,"Teknaf 76 km,Uthia 22 km",
N1,LRP390a,21.5,384.79,92.0480552,21.41025,Culvert,Box culvert,A
N1,LRP390b,0.2729999999999677,385.115,92.0508333,21.4103333,Culvert,Box culvert,
N1,LRP390c,11.3,385.388,92.0531944,21.4094167,Culvert,Box culvert,C
N1,LRP391,0.21000000000003638,385.568,92.05475,21.4090833,KmPost,"Teknaf 75 km,Uthia 21 km",
N1,LRP391a,14.1,385.778,92.056,21.4079722,Culvert,Box culvert,A
N1,LRP391b,0.29300000000000637,385.947,92.0570556,21.4067222,Culvert,Box culvert,
N1,LRP391c,2.3,386.24,92.0594167,21.4058611,Culvert,Box culvert,B
N1,LRP392,0.1570000000000391,386.508,92.0619722,21.4040556,KmPost,Km post missing,
N1,LRP392a,24.1,386.665,92.0628333,21.4039167,Culvert,Box culvert,C
N1,LRP392b,0.2629999999999768,387.146,92.0658611,21.4008889,Culvert,Box culvert,
N1,LRP392c,0.014999999999986358,387.409,92.0665556,21.3986941,Bridge,Bridge start,
N1,LRP392d,0.16599999999999682,387.424,92.0665833,21.398583,Bridge,Bridge end,
N1,LRP392e,0.019000000000005457,387.59,92.0668882,21.3971663,Culvert,Box culvert,
N1,LRP393,0.4350000000000023,387.609,92.066916,21.3969719,KmPost,"Teknaf 74 km,Uthia 20 km",
N1,LRP393a,45.6,388.044,92.068166,21.393333,Culvert,Box culvert,C
N1,LRP393b,0.01799999999997226,388.528,92.0686938,21.3891108,Bridge,Bridge start,
N1,LRP393c,5.0,388.546,92.0688049,21.3889441,Bridge,Bridge end,C
N1,LRP394,0.1479999999999677,388.603,92.0692771,21.3885274,KmPost,"Teknaf 73 km, Ukhia 19km",
N1,LRP394a,11.2,388.751,92.0697771,21.3873052,Culvert,Box culvert,D
N1,LRP394b,0.15299999999996317,388.927,92.0704438,21.3858886,Culvert,Box culvert,
N1,LRP394c,1.3,389.08,92.0704993,21.384583,Culvert,Box culvert,B
N1,LRP394d,0.1519999999999868,389.156,92.0705827,21.3839441,Culvert,Box culvert,
N1,LRP394e,49.3,389.308,92.0710271,21.3826938,Culvert,Box culvert,C
N1,LRP394f,0.029999999999972715,389.476,92.0710827,21.3813049,Culvert,Box culvert,
N1,LRP394g,0.17900000000003047,389.506,92.0710827,21.3811104,Culvert,Box culvert,
N1,LRP395,0.09100000000000819,389.685,92.0706104,21.3796104,KmPost,"Teknaf 72 km,Uthia 18 km",
N1,LRP395a,2.4,389.776,92.0703327,21.378916,Culvert,Box culvert,B
N1,LRP395b,0.03899999999998727,389.93,92.0703604,21.3775827,Culvert,Box culvert,
N1,LRP395c,0.18200000000001637,389.969,92.0706104,21.3773882,Culvert,Box culvert,
N1,LRP395d,0.16499999999996362,390.151,92.0718049,21.3762216,Culvert,Box culvert,
N1,LRP395e,0.1150000000000091,390.316,92.0727771,21.3752493,Culvert,Box culvert,
N1,LRP395f,0.06499999999999773,390.431,92.0734993,21.3747771,Culvert,Box culvert,
N1,LRP395g,0.17300000000000182,390.496,92.0739716,21.3745549,Culvert,Box culvert,
N1,LRP395h,0.016000000000019554,390.669,92.0755271,21.3742493,Culvert,Box culvert,
N1,LRP396,0.15800000000001546,390.685,92.0756938,21.3742493,KmPost,"Teknaf 71km, Ukhia 17km",
N1,LRP396a,2.3,390.843,92.0768327,21.3736938,Culvert,Box culvert,C
N1,LRP396b,61.3,390.926,92.0773327,21.3731938,Culvert,Box culvert,D
N1,LRP396c,0.20600000000001728,391.155,92.0785549,21.3714993,Culvert,Box culvert,
N1,LRP396d,0.26200000000000045,391.361,92.0796104,21.3698327,Culvert,Box culvert,
N1,LRP396e,0.13400000000001455,391.623,92.0803327,21.3678882,Culvert,Box culvert,
N1,LRP396f,0.08400000000000318,391.757,92.0807771,21.3669438,Culvert,Box culvert,
N1,LRP397,0.06399999999996453,391.841,92.0810549,21.3662778,KmPost,"Teknaf 70 km,Uthia 16 km",
N1,LRP397a,0.15100000000001046,391.905,92.0812771,21.3657222,Culvert,Box culvert,
N1,LRP397b,0.3410000000000082,392.056,92.081416,21.3644167,Culvert,Box culvert,
N1,LRP397c,0.42799999999999727,392.397,92.0806382,21.3615,Culvert,Box culvert,
N1,LRP397d,0.04400000000003956,392.825,92.0790271,21.3580833,Culvert,Box culvert,
N1,LRP398,0.06399999999996453,392.869,92.0790271,21.35775,KmPost,"Teknaf 69 km,Uthia 15 km",
N1,LRP398a,14.1,392.933,92.0791104,21.3571944,Culvert,Box culvert,A
N1,LRP398b,11.0,393.029,92.0790827,21.3563333,Culvert,Box culvert,B
N1,LRP398c,0.3050000000000068,393.154,92.0790827,21.35525,Culvert,Box culvert,
N1,LRP398d,10.3,393.459,92.0783327,21.3526667,Culvert,Box culvert,A
N1,LRP399,0.3120000000000118,393.876,92.0784716,21.3490552,KmPost,"Teknaf 68 km,Uthia 14 km",
N1,LRP399a,0.02600000000001046,394.188,92.0790271,21.3463608,Bridge,Bridge start,
N1,LRP399b,0.535000000000025,394.214,92.0789993,21.3461386,Bridge,Bridge end,
N1,LRP399c,0.12299999999999045,394.749,92.0788327,21.3414997,Culvert,Box culvert,
N1,LRP400,0.26799999999997226,394.872,92.0784993,21.3404997,KmPost,"Teknaf 67 km,Uthia 13 km",
N1,LRP400a,14.0,395.14,92.078916,21.3381941,Culvert,Box culvert,A
N1,LRP400b,23.5,395.797,92.0790827,21.3324716,Culvert,Box culvert,A
N1,LRP401,0.15800000000001546,395.961,92.0788604,21.3311104,KmPost,"Teknaf 66 km,Uthia 12 km",
N1,LRP401a,50.6,396.119,92.0787771,21.3297771,Bridge,Khulna Plong Bridge,C
N1,LRP401b,0.8290000000000077,396.151,92.0789438,21.3295271,Bridge,Bridge end,
N1,LRP402,0.10599999999999454,396.98,92.084583,21.324666,KmPost,"Teknaf 65 km,Uthia 11 km",
N1,LRP402a,6.6,397.086,92.085333,21.3241104,Bridge,Bridge start,C
N1,LRP402b,2.4,397.141,92.0857219,21.3238049,Bridge,Bridge end,A
N1,LRP402c,17.0,397.651,92.0893052,21.3207493,Culvert,Box culvert,A
N1,LRP403,0.1150000000000091,397.988,92.0916108,21.3187493,KmPost,Km post broken,
N1,LRP403a,2.4,398.103,92.0921663,21.3179438,Bridge,Bridge start,A
N1,LRP403b,11.1,398.123,92.0922497,21.3177771,Bridge,Bridge end,C
N1,LRP403c,0.7130000000000223,398.205,92.0930274,21.317666,"SideRoad,Left",Road to Ramu(Z1009),
N1,LRP403d,8.5,398.918,92.096333,21.3125,Bridge,Bridge start,C
N1,LRP403e,0.02400000000000091,398.97,92.0966941,21.3121944,Bridge,Bridge end,
N1,LRP404,0.21999999999997044,398.994,92.0969163,21.3120278,KmPost,"Teknaf 63 km,Uthia 9 km",
N1,LRP404a,2.4,399.214,92.0974997,21.3101667,"SideRoad,Left","Z1503, Maricha Dakbunglow Road",C
N1,LRP404b,20.7,399.974,92.0967497,21.3039722,Culvert,Box culvert,B
N1,LRP405,0.5550000000000068,399.997,92.0968052,21.3037778,KmPost,"Teknaf 62 km,Uthia 8 km",
N1,LRP405a,0.4259999999999877,400.552,92.0976108,21.2989441,Culvert,Box culvert,
N1,LRP405b,0.07400000000001228,400.978,92.0993886,21.2956386,Bridge,Bridge start,
N1,LRP405c,0.007999999999981355,401.052,92.0993886,21.2949997,Bridge,Bridge end,
N1,LRP406,0.9639999999999986,401.06,92.0994163,21.2949163,KmPost,"Teknaf 61 km,Uthia 7 km",
N1,LRP407,0.27499999999997726,402.024,92.1001667,21.2863608,KmPost,"Teknaf 60 km,Uthia 6 km",
N1,LRP407a,0.1360000000000241,402.299,92.1005278,21.2839441,Culvert,Box culvert,
N1,LRP407b,0.012999999999976808,402.435,92.10067986442952,21.282777512080536,Bridge,Bridge start,
N1,LRP407c,0.42799999999999727,402.448,92.1006944,21.282666,Bridge,Bridge end,
N1,LRP407d,0.16800000000000637,402.876,92.1019722,21.2790827,Culvert,Box culvert,
N1,LRP408,0.9960000000000377,403.044,92.1026111,21.277666,KmPost,"Teknaf 59 km,Uthia 5 km",
N1,LRP409,0.014999999999986358,404.04,92.1066111,21.2695827,KmPost,"Teknaf 58 km,Uthia 4 km",
N1,LRP409a,2.2,404.055,92.1066667,21.2694716,Culvert,Box culvert,B
N1,LRP409b,10.9,404.347,92.1088333,21.2678604,Bridge,Bridge start,C
N1,LRP409c,0.5810000000000173,404.373,92.109,21.2677493,Bridge,Bridge end,
N1,LRP409d,2.1,404.954,92.1134444,21.2646111,Culvert,Box Culvert,C
N1,LRP410,0.014000000000010004,405.044,92.1140833,21.2641111,KmPost,"Teknaf 57 km,Uthia 3 km",
N1,LRP410a,2.0,405.058,92.1141944,21.2639722,Bridge,Bridge start,A
N1,LRP410b,1.8,405.103,92.1144722,21.2637222,Bridge,Bridge end,A
N1,LRP410c,2.2,405.337,92.1161667,21.2623611,Bridge,Bridge start,A
N1,LRP410d,0.714999999999975,405.355,92.1163056,21.26225,Bridge,Bridge end,
N1,LRP411,0.22399999999998954,406.07,92.1214438,21.2580278,KmPost,"Teknaf 56 km,Uthia 2 km",
N1,LRP411a,6.4,406.294,92.122916,21.2565556,Bridge,Bridge start,A
N1,LRP411b,2.2,406.307,92.1229716,21.2565,Bridge,Bridge end,A
N1,LRP411c,0.25,406.546,92.1245827,21.2550278,Culvert,Box culvert,
N1,LRP411d,0.27600000000001046,406.796,92.1266382,21.2537778,Culvert,Box culvert,
N1,LRP412,0.016999999999995907,407.072,92.1286104,21.2521944,KmPost,"Teknaf 55 km,Uthia 1 km",
N1,LRP412a,3.1,407.089,92.1287493,21.2521111,Culvert,Box culvert,A
N1,LRP412b,39.3,407.209,92.1307493,21.2504722,Bridge,Bridge start,A
N1,LRP412c,0.7810000000000059,407.299,92.1307493,21.2504167,Bridge,Bridge end,
N1,LRP412d,3.0,408.08,92.1341108,21.248083,Bridge,Bridge start,A
N1,LRP412e,0.04099999999999682,408.093,92.1342219,21.2479997,Bridge,Bridge end,
N1,LRP413,0.30000000000001137,408.134,92.1364719,21.2462219,KmPost,Teknaf 54 km,
N1,LRP413a,9.4,408.434,92.1389441,21.2447497,"SideRoad,Left","Z1503, Maricha Dukbanglow road",A
N1,LRP413b,15.4,408.817,92.1413608,21.242333,Bridge,Bridge start,D
N1,LRP413c,0.3020000000000209,408.839,92.1415552,21.2422219,Bridge,Bridge end,
N1,LRP414,0.9799999999999613,409.141,92.1440552,21.2412497,KmPost,Teknaf 53 km,
N1,LRP415,0.9980000000000473,410.121,92.1511667,21.2357774,KmPost,Teknaf 52 km,
N1,LRP416,1.009999999999991,411.119,92.1586667,21.236333,KmPost,Teknaf 51km,
N1,LRP417,0.26499999999998636,412.129,92.1617222,21.2283604,KmPost,Teknaf 50 km,
N1,LRP417a,3.0,412.394,92.1611667,21.2261382,Culvert,Box culvert,C
N1,LRP417b,4.6,412.603,92.1614444,21.2243327,Culvert,Box culvert,A
N1,LRP418,0.4000000000000341,413.131,92.1618611,21.2198049,KmPost,Info.Missing,
N1,LRP418a,9.4,413.531,92.1626944,21.2165556,Culvert,Box culvert,C
N1,LRP418b,15.2,413.834,92.1649722,21.2152778,Culvert,Box culvert,C
N1,LRP418c,0.10600000000005139,414.03,92.166666,21.2142778,Culvert,Box culvert,
N1,LRP419,0.1279999999999859,414.136,92.1674438,21.21375,KmPost,Teknaf 47km,
N1,LRP419a,57.6,414.264,92.1678882,21.2127222,Culvert,Box culvert,A
N1,LRP419b,0.10000000000002274,414.508,92.1681382,21.2105833,Culvert,Box culvert,
N1,LRP419c,3.3,414.608,92.168416,21.2096944,Culvert,Box culvert,B
N1,LRP420,0.5269999999999868,415.144,92.1703327,21.2056389,KmPost,Teknaf 46 km,
N1,LRP420a,15.4,415.671,92.170416,21.2011389,Culvert,Box culvert,C
N1,LRP420b,0.125,415.919,92.1703604,21.1989997,Culvert,Box culvert,
N1,LRP420c,3.3,416.044,92.1705549,21.1977219,"SideRoad,Left","Z1504, Ukhia Gundum Road",A
N1,LRP421,0.047000000000025466,416.157,92.1707493,21.1969441,KmPost,Info.Missing,
N1,LRP421a,12.3,416.204,92.1708604,21.1965552,Culvert,Box culvert,D
N1,LRP421b,0.04200000000003001,416.688,92.1697216,21.1925552,Bridge,Bridge start,
N1,LRP421c,1.2,416.73,92.1695271,21.1923052,Bridge,Bridge end,C
N1,LRP421d,15.2,416.991,92.167916,21.1906108,Culvert,Box culvert,B
N1,LRP422,0.45699999999999363,417.164,92.166666,21.1897497,KmPost,Info.Missing,
N1,LRP422a,1.3,417.621,92.1638056,21.1866386,Culvert,Box culvert,C
N1,LRP422b,3.3,417.934,92.1610833,21.1859441,Bridge,Bridge start,A
N1,LRP422c,4.7,417.957,92.1609167,21.185833,Bridge,Bridge end,B
N1,LRP423,0.6990000000000123,418.19,92.1594167,21.1843052,KmPost,Info.Missing,
N1,LRP423a,1.2,418.889,92.1574722,21.178666,Culvert,Box culvert,C
N1,LRP424,0.242999999999995,419.18,92.1566111,21.1761938,KmPost,Info.Missing,
N1,LRP424a,6.4,419.423,92.1557222,21.1742771,Culvert,Box culvert,A
N1,LRP424b,3.35,419.705,92.1551389,21.1718327,Culvert,Box culvert,A
N1,LRP424c,13.0,419.948,92.1545833,21.1698049,Bridge,Bridge start,C
N1,LRP424d,0.15500000000002956,419.996,92.1543056,21.1694993,Bridge,Bridge end,
N1,LRP424e,3.2,420.151,92.1532778,21.168416,Culvert,Box culvert,A
N1,LRP425,0.06499999999999773,420.261,92.1527778,21.1677216,KmPost,Info.Missing,
N1,LRP425a,3.4,420.326,92.1524167,21.1673327,Culvert,Box culvert,A
N1,LRP425b,2.8,420.579,92.1521667,21.1652222,Bridge,Bridge start,A
N1,LRP425c,12.8,420.611,92.1521944,21.1649444,Bridge,Bridge end,B
N1,LRP425d,0.08899999999999864,420.806,92.1522222,21.16325,Culvert,Box culvert,
N1,LRP425e,1.2,420.895,92.1522778,21.1624722,Culvert,Box Culvert,A
N1,LRP425f,0.10800000000000409,421.131,92.1525,21.1604167,Culvert,Box culvert,
N1,LRP426,0.021000000000015007,421.239,92.1526111,21.1595,KmPost,Info.Missing,
N1,LRP426a,1.2,421.26,92.1526111,21.1593056,Culvert,Box culvert,A
N1,LRP426b,1.2,421.333,92.1525,21.1586667,Culvert,Box culvert,A
N1,LRP426c,2.8,421.688,92.1527778,21.1556389,Culvert,Box culvert,A
N1,LRP426d,2.8,421.905,92.1528611,21.1537778,Culvert,Box culvert,A
N1,LRP426e,1.2,422.117,92.1535278,21.1521944,Culvert,Box culvert,A
N1,LRP427,0.5380000000000109,422.315,92.1545,21.1507222,KmPost,Info.Missing,
N1,LRP427a,1.2,422.853,92.1574167,21.147333,Culvert,Box culvert,C
N1,LRP427b,34.2,423.222,92.1586389,21.1442774,Bridge,Bridge start,A
N1,LRP427c,0.08100000000001728,423.241,92.1586944,21.1441663,Bridge,Bridge end,
N1,LRP428,0.24799999999999045,423.322,92.1589722,21.1435274,KmPost,Teknaf 38 km,
N1,LRP428a,2.7,423.57,92.1599167,21.1414997,Bridge,Bridge start,A
N1,LRP428b,2.7,423.631,92.1602222,21.1410552,Bridge,Bridge end,A
N1,LRP428c,4.2,424.234,92.1648611,21.1381108,Culvert,Box culvert,A
N1,LRP429,0.12299999999999045,424.35,92.1659167,21.1379719,KmPost,Info.Missing,
N1,LRP429a,1.2,424.473,92.1671104,21.137833,Culvert,Box culvert,A
N1,LRP429b,2.8,424.604,92.1683049,21.1375552,Culvert,Box culvert,A
N1,LRP429c,1.2,424.875,92.1708882,21.1372219,Culvert,Box culvert,A
N1,LRP429d,14.0,425.075,92.1727771,21.1371108,Culvert,Box culvert,A
N1,LRP429e,0.03000000000002956,425.195,92.173916,21.1368886,Bridge,Bridge start,
N1,LRP429f,1.2,425.225,92.1741382,21.1367219,Bridge,Bridge end,A
N1,LRP430,0.031999999999982265,425.353,92.1752493,21.1363886,KmPost,Info.Missing,
N1,LRP430a,1.0,425.385,92.1755549,21.1363608,Culvert,Box culvert,A
N1,LRP430b,1.0,425.598,92.1770827,21.1353886,Culvert,Box culvert,A
N1,LRP430c,3.0,426.092,92.1806938,21.1333886,Bridge,Bridge start,A
N1,LRP430d,6.1,426.109,92.1808327,21.1333608,Bridge,Bridge end,C
N1,LRP430e,0.09699999999997999,426.285,92.1824438,21.1329438,Culvert,Box culvert,
N1,LRP431,0.15999999999996817,426.382,92.183333,21.1326938,KmPost,Info.Missing,
N1,LRP431a,5.8,426.542,92.1846108,21.1319716,Culvert,Box culvert,A
N1,LRP431b,1.3,426.716,92.1856941,21.1309716,Culvert,Box culvert,A
N1,LRP432,0.012000000000000455,427.382,92.1902219,21.1269438,KmPost,Km post missing,
N1,LRP432a,1.2,427.394,92.1902774,21.1268327,Culvert,Box culvert,A
N1,LRP432b,30.9,427.731,92.1918886,21.1242771,Culvert,Box culvert,B
N1,LRP432c,0.13400000000001455,427.772,92.1919997,21.1239993,Culvert,Box culvert,
N1,LRP432d,0.11299999999999955,427.906,92.1926663,21.1229993,Culvert,Box culvert,
N1,LRP432e,0.08499999999997954,428.019,92.1931941,21.122166,Culvert,Box culvert,
N1,LRP432f,0.28300000000001546,428.104,92.1935552,21.1214993,Culvert,Box culvert,
N1,LRP433,0.11099999999999,428.387,92.1954719,21.1198604,KmPost,Info.Missing,
N1,LRP433a,1.2,428.498,92.1960274,21.1190827,Culvert,Box culvert,C
N1,LRP433b,9.4,428.691,92.1966663,21.1175827,Culvert,Box culvert,B
N1,LRP433c,11.8,428.818,92.1969163,21.1165,Culvert,Box culvert,B
N1,LRP433d,2.8,428.869,92.1969997,21.1161389,Culvert,Box culvert,C
N1,LRP433e,0.08699999999998909,428.908,92.1971386,21.1158333,"SideRoad,Right",Z1133 Road to Shaplapur,
N1,LRP433f,0.07799999999997453,428.995,92.1975552,21.1151667,Bridge,Bridge start,
N1,LRP433g,0.37700000000000955,429.073,92.1979719,21.1146111,Bridge,Bridge end,
N1,LRP434,0.047000000000025466,429.45,92.2002778,21.1121111,KmPost,Info.Missing,
N1,LRP434a,1.2,429.497,92.2006389,21.1118611,Culvert,Box culvert,C
N1,LRP434b,31.7,429.812,92.2045278,21.1090556,Culvert,Box culvert,C
N1,LRP434c,0.19799999999997908,430.242,92.2058611,21.1078333,Culvert,Box culvert,
N1,LRP434d,0.06999999999999318,430.44,92.2069444,21.1078333,Culvert,Box culvert,
N1,LRP435,0.06400000000002137,430.51,92.20725,21.1058333,KmPost,Km post broken,
N1,LRP435a,1.2,430.574,92.2073889,21.1053611,Culvert,Box culvert,C
N1,LRP435b,1.2,430.694,92.2075278,21.1043611,Culvert,Box culvert,C
N1,LRP435c,6.2,430.901,92.2077778,21.1026389,Culvert,Box culvert,A
N1,LRP435d,0.22000000000002728,431.073,92.2081389,21.1012778,Culvert,Box culvert,
N1,LRP435e,0.28499999999996817,431.293,92.2091667,21.0996386,Culvert,Box culvert,
N1,LRP436,0.02800000000002001,431.578,92.2105,21.0975552,KmPost,Info.Missing,
N1,LRP436a,32.1,431.606,92.2106111,21.097333,Culvert,Box culvert,B
N1,LRP436b,0.036000000000001364,432.005,92.2118611,21.0939441,Bridge,Bridge start,
N1,LRP436c,0.15800000000001546,432.041,92.2119444,21.0936663,Bridge,Bridge end,
N1,LRP436d,0.23500000000001364,432.199,92.2123333,21.0923052,Culvert,Box culvert,
N1,LRP436e,0.1439999999999486,432.434,92.2129444,21.090333,Culvert,Box culvert,
N1,LRP437,0.34600000000000364,432.578,92.2135,21.0891941,KmPost,Km post missing,
N1,LRP437a,4.4,432.924,92.2151111,21.0864997,Culvert,Box culvert,A
N1,LRP437b,2.9,432.992,92.2153889,21.0859441,Culvert,Box culvert,A
N1,LRP437c,0.33299999999997,433.245,92.2161111,21.0838608,Culvert / Culvert,Box culvert / Box culvert,
N1,LRP438,0.10500000000001819,433.578,92.2169438,21.0811104,KmPost,Km post missing,
N1,LRP438a,2.8,433.683,92.2174993,21.0803049,Culvert,Box culvert,A
N1,LRP438b,2.8,433.944,92.2186382,21.0783327,Culvert,Box culvert,A
